"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] SongArtistsComparatorMaximumOfContainment record1Value","[0] SongArtistsComparatorMaximumOfContainment record2Value","[0] SongArtistsComparatorMaximumOfContainment record1PreprocessedValue","[0] SongArtistsComparatorMaximumOfContainment record2PreprocessedValue","[0] SongArtistsComparatorMaximumOfContainment similarity","[0] SongArtistsComparatorMaximumOfContainment postproccesedSimilarity","[1] SongTrackAnomalityComparatorLevenshteinSimilarity record1Value","[1] SongTrackAnomalityComparatorLevenshteinSimilarity record2Value","[1] SongTrackAnomalityComparatorLevenshteinSimilarity record1PreprocessedValue","[1] SongTrackAnomalityComparatorLevenshteinSimilarity record2PreprocessedValue","[1] SongTrackAnomalityComparatorLevenshteinSimilarity similarity","[1] SongTrackAnomalityComparatorLevenshteinSimilarity postproccesedSimilarity","[2] SongDateComparator2Years record1Value","[2] SongDateComparator2Years record2Value","[2] SongDateComparator2Years record1PreprocessedValue","[2] SongDateComparator2Years record2PreprocessedValue","[2] SongDateComparator2Years similarity","[2] SongDateComparator2Years postproccesedSimilarity","[3] AlbumTitleComparatorLevenshtein record1Value","[3] AlbumTitleComparatorLevenshtein record2Value","[3] AlbumTitleComparatorLevenshtein record1PreprocessedValue","[3] AlbumTitleComparatorLevenshtein record2PreprocessedValue","[3] AlbumTitleComparatorLevenshtein similarity","[3] AlbumTitleComparatorLevenshtein postproccesedSimilarity"
"WekaMatchingRule","spotify_41065","deezer_17755",,"1","chris isaak","chris isaak","chris isaak","chris isaak","1.0","1.0","somebody's crying","somebody's crying","somebodys crying","somebodys crying","1.0","1.0","2006-01-01T00:00","2021-06-04T00:00","2006-01-01T00:00","2021-06-04T00:00","0.0","0.0",,,"best of chris isaak remastered","best of chris isaak","0.6333333333333333","0.6333333333333333"
"WekaMatchingRule","deezer_14168","spotify_5879","4.3282420113322916E-4",,"xandria","""destinys child""","xandria","""destinys child""","0.0","0.0","ginger","girl","ginger","girl","0.33333333333333337","0.33333333333333337","2015-01-01T00:00","2004-11-16T00:00","2015-01-01T00:00","2004-11-16T00:00","0.0","0.0",,,"kill the sun","destiny fulfilled","0.11764705882352944","0.11764705882352944"
"WekaMatchingRule","deezer_17122","spotify_1225","5.059276281875224E-4",,"freya ridings","katy perry","freya ridings","katy perry","0.0","0.0","unconditional","unconditionally","unconditional","unconditionally","0.8666666666666667","0.8666666666666667","2019-07-19T00:00","2013-01-01T00:00","2019-07-19T00:00","2013-01-01T00:00","0.0","0.0",,,"freya ridings","prism","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","deezer_14083","spotify_9253","0.0014280596060913288",,"musiq soulchild","philip glass","musiq soulchild","philip glass","0.0","0.0","infatueighties","invitation","infatueighties","invitation","0.3571428571428571","0.3571428571428571","2003-12-09T00:00","2003-12-09T00:00","2003-12-09T00:00","2003-12-09T00:00","1.0","1.0",,,"soulstar","music from the fog of war","0.16000000000000003","0.16000000000000003"
"WekaMatchingRule","deezer_12066","spotify_12757","2.6062034924706533E-4",,"jack johnson","drake","jack johnson","drake","0.0","0.0","cocoon","controlla","cocoon","controlla","0.33333333333333337","0.33333333333333337","2007-05-03T00:00","2016-05-06T00:00","2007-05-03T00:00","2016-05-06T00:00","0.0","0.0",,,"on and on","views","0.0","0.0"
"WekaMatchingRule","spotify_5637","deezer_23026",,"0","tauren wells","candi staton","tauren wells","candi staton","0.0","0.0","famous for (i believe) [sunday a.m. version]","i'd rather be an old man's sweetheart (than a young man's fool)","famous for ","id rather be an old mans sweetheart ","0.2063492063492064","0.2063492063492064","2020-12-11T00:00","2019-09-13T00:00","2020-12-11T00:00","2019-09-13T00:00","0.0","0.0",,,"famous for i believe  collection","evidence the complete fame records masters","0.2142857142857143","0.2142857142857143"
"WekaMatchingRule","spotify_6849","deezer_69",,"0","kidswaste","three days grace","kidswaste","three days grace","0.0","0.0","home","home","home","home","1.0","1.0","2022-06-03T00:00","2003-07-22T00:00","2022-06-03T00:00","2003-07-22T00:00","0.0","0.0",,,"colors of your heart","three days grace expanded edition","0.1515151515151515","0.1515151515151515"
"WekaMatchingRule","spotify_41173","deezer_17884",,"1","heavy d & the boyz","heavy d & the boyz","heavy d & the boyz","heavy d & the boyz","1.0","1.0","nuttin' but love","nuttin' but love","nuttin but love","nuttin but love","1.0","1.0","1994-05-25T00:00","2007-12-20T00:00","1994-05-25T00:00","2007-12-20T00:00","0.0","0.0",,,"nuttin but love","nuttin but love","1.0","1.0"
"WekaMatchingRule","deezer_22881","spotify_13957","4.545995283844225E-4",,"harry styles","benjamin francis leftwich","harry styles","benjamin francis leftwich","0.0","0.0","she","shine","she","shine","0.6","0.6","2019-12-13T00:00","2011-07-03T00:00","2019-12-13T00:00","2011-07-03T00:00","0.0","0.0",,,"fine line","last smoke before the snowstorm","0.12903225806451613","0.12903225806451613"
"WekaMatchingRule","deezer_8301","spotify_25481","3.47417345264085E-4",,"cat power","enrique iglesias","cat power","enrique iglesias","0.0","0.0","bathysphere","bailamos","bathysphere","bailamos","0.18181818181818177","0.18181818181818177","1996-09-10T00:00","1999-11-23T00:00","1996-09-10T00:00","1999-11-23T00:00","0.0","0.0",,,"what would the community think","enrique","0.06666666666666665","0.06666666666666665"
"WekaMatchingRule","deezer_14275","spotify_5238","6.17299600854238E-4",,"deathbyromy","6lack","deathbyromy","6lack","0.0","0.0","problems","prblms","problems","prblms","0.75","0.75","2019-10-04T00:00","2016-11-18T00:00","2019-10-04T00:00","2016-11-18T00:00","0.0","0.0",,,"problems","free 6lack","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","spotify_39547","deezer_10672",,"0","mary j. blige","chris brown","mary j. blige","chris brown","0.0","0.0","just fine","just fine","just fine","just fine","1.0","1.0","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0",,,"growing pains","chris brown","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","deezer_16358","spotify_41440","7.04847687846294E-4",,"kyle walker","peter gabriel","kyle walker","peter gabriel","0.0","0.0","strut","steam","strut","steam","0.4","0.4","2022-06-29T00:00","1992-09-27T00:00","2022-06-29T00:00","1992-09-27T00:00","0.0","0.0",,,"strut","us remastered","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","spotify_41984","deezer_9578",,"0","debbie gibson","son of dork","debbie gibson","son of dork","0.0","0.0","lost in your eyes","holly i'm the one (album version)","lost in your eyes","holly im the one ","0.24242424242424243","0.24242424242424243","1989-01-10T00:00","2005-11-28T00:00","1989-01-10T00:00","2005-11-28T00:00","0.0","0.0",,,"electric youth","welcome to loserville","0.19047619047619047","0.19047619047619047"
"WekaMatchingRule","deezer_10318","spotify_25435","5.059276281875224E-4",,"revis","elton john","revis","elton john","0.0","0.0","caught in the rain (album version)","candle in the wind","caught in the rain ","candle in the wind","0.3529411764705882","0.3529411764705882","2003-05-20T00:00","2002-01-01T00:00","2003-05-20T00:00","2002-01-01T00:00","0.0","0.0",,,"places for breathing","the greatest hits 19702002","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","deezer_10917","spotify_5928","3.8569685397935423E-4",,"lou rhodes","snoh aalegra","lou rhodes","snoh aalegra","0.0","0.0","why","whoa","why","whoa","0.5","0.5","2012-06-18T00:00","2019-08-16T00:00","2012-06-18T00:00","2019-08-16T00:00","0.0","0.0",,,"beloved one","name","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","spotify_1222","deezer_6819",,"1","train","train","train","train","1.0","1.0","drops of jupiter (tell me)","drops of jupiter (tell me)","drops of jupiter ","drops of jupiter ","1.0","1.0","2001-03-27T00:00","2012-08-31T00:00","2001-03-27T00:00","2012-08-31T00:00","0.0","0.0",,,"drops of jupiter","drops of jupitermy private nation","0.48484848484848486","0.48484848484848486"
"WekaMatchingRule","deezer_8561","spotify_36226","6.79353769515922E-4",,"jennifer lopez","scott weiland","jennifer lopez","scott weiland","0.0","0.0","sola","son","sola","son","0.5","0.5","2007-03-27T00:00","1998-03-20T00:00","2007-03-27T00:00","1998-03-20T00:00","0.0","0.0",,,"como ama una mujer","12 bar blues","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","spotify_25472","deezer_9066",,"0","the goo goo dolls","dido","the goo goo dolls","dido","0.0","0.0","slide","slide","slide","slide","1.0","1.0","2007-11-06T00:00","1999-06-01T00:00","2007-11-06T00:00","1999-06-01T00:00","0.0","0.0",,,"greatest hits volume one  the singles","no angel","0.1351351351351351","0.1351351351351351"
"WekaMatchingRule","spotify_29719","deezer_20059",,"0","blippi","passenger","blippi","passenger","0.0","0.0","witch's flight","simple song","witchs flight","simple song","0.2142857142857143","0.2142857142857143","2021-09-24T00:00","2017-07-28T00:00","2021-09-24T00:00","2017-07-28T00:00","0.0","0.0",,,"blippis halloween bops","the boy who cried wolf","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","deezer_943","spotify_33801","4.976079900360759E-4",,"sia","hozier","sia","hozier","0.0","0.0","moon","movement","moon","movement","0.375","0.375","2004-02-23T00:00","2019-03-01T00:00","2004-02-23T00:00","2019-03-01T00:00","0.0","0.0",,,"colour the small one","wasteland baby","0.15000000000000002","0.15000000000000002"
"WekaMatchingRule","deezer_5331","spotify_31595","2.6062034924706533E-4",,"sick of it all","mike perry","sick of it all","mike perry","0.0","0.0","district","dive","district","dive","0.25","0.25","2000-11-21T00:00","2019-12-20T00:00","2000-11-21T00:00","2019-12-20T00:00","0.0","0.0",,,"yours truly","dive","0.0","0.0"
"WekaMatchingRule","deezer_7019","spotify_33206","7.657590494051981E-4",,"junior kelly","portugal. the man","junior kelly","portugal. the man","0.0","0.0","smile","smile","smile","smile","1.0","1.0","2010-01-08T00:00","2013-05-31T00:00","2010-01-08T00:00","2013-05-31T00:00","0.0","0.0",,,"smile","evil friends","0.25","0.25"
"WekaMatchingRule","deezer_15661","spotify_4889","4.20797874624012E-4",,"sam ryder","""govt mule""","sam ryder","""govt mule""","0.0","0.0","somebody","soulshine","somebody","soulshine","0.2222222222222222","0.2222222222222222","2022-08-19T00:00","2001-10-23T00:00","2022-08-19T00:00","2001-10-23T00:00","0.0","0.0",,,"somebody","the deep end vol 1","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","deezer_957","spotify_38149","4.936511477081009E-4",,"beck","kodak black","beck","kodak black","0.0","0.0","tropicalia","transportin'","tropicalia","transportin","0.25","0.25","1998-11-02T00:00","2017-08-18T00:00","1998-11-02T00:00","2017-08-18T00:00","0.0","0.0",,,"mutations","project baby 2 all grown up","0.14814814814814814","0.14814814814814814"
"WekaMatchingRule","deezer_419","spotify_28409","4.4676496194625214E-4",,"system of a down","alpha wolf","system of a down","alpha wolf","0.0","0.0","sugar","sub-zero","sugar","subzero","0.375","0.375","1998-06-29T00:00","2019-04-19T00:00","1998-06-29T00:00","2019-04-19T00:00","0.0","0.0",,,"system of a down","fault","0.125","0.125"
"WekaMatchingRule","deezer_18497","spotify_29704","4.071227343817835E-4",,"soap&skin","kidz bop kids","soap&skin","kidz bop kids","0.0","0.0","goodbye","goosebumps","goodbye","goosebumps","0.4","0.4","2013-10-01T00:00","2021-09-24T00:00","2013-10-01T00:00","2021-09-24T00:00","0.0","0.0",,,"the devils walk","kidz bop monsters  goosebumps","0.10344827586206895","0.10344827586206895"
"WekaMatchingRule","deezer_12376","spotify_33506","4.20797874624012E-4",,"a tribe called quest","""st. catherines child""","a tribe called quest","""st. catherines child""","0.0","0.0","butter","burden","butter","burden","0.5","0.5","1991-09-24T00:00","2020-01-13T00:00","1991-09-24T00:00","2020-01-13T00:00","0.0","0.0",,,"the low end theory","burden","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","deezer_4045","spotify_30241","4.6919769813020943E-4",,"muse","yungblud","muse","yungblud","0.0","0.0","cave","california","cave","california","0.19999999999999996","0.19999999999999996","1991-09-28T00:00","2018-07-06T00:00","1991-09-28T00:00","2018-07-06T00:00","0.0","0.0",,,"showbiz","21st century liability","0.13636363636363635","0.13636363636363635"
"WekaMatchingRule","spotify_5843","deezer_16600",,"1","usher","usher","usher","usher","1.0","1.0","confessions part ii","confessions part ii","confessions part ii","confessions part ii","1.0","1.0","2004-03-23T00:00","2004-03-20T00:00","2004-03-23T00:00","2004-03-20T00:00","1.0","1.0",,,"confessions expanded edition","confessions","0.3928571428571429","0.3928571428571429"
"WekaMatchingRule","deezer_3767","spotify_22895","2.6062034924706533E-4",,"spoken","davidthetragic","spoken","davidthetragic","0.0","0.0","1992","19","1992","19","0.5","0.5","2005-08-30T00:00","2022-09-13T00:00","2005-08-30T00:00","2022-09-13T00:00","0.0","0.0",,,"last chance to breathe","19","0.0","0.0"
"WekaMatchingRule","deezer_15098","spotify_18904","4.756565580922637E-4",,"drake","various artists","drake","various artists","0.0","0.0","work","wonderwall","work","wonderwall","0.30000000000000004","0.30000000000000004","2016-01-29T00:00","2017-02-24T00:00","2016-01-29T00:00","2017-02-24T00:00","0.0","0.0",,,"anti deluxe","when we rise original television soundtrack","0.13953488372093026","0.13953488372093026"
"WekaMatchingRule","deezer_26534","spotify_958","2.6062034924706533E-4",,"bïa","heart","bïa","heart","0.0","0.0","bamba","barracuda","bamba","barracuda","0.33333333333333337","0.33333333333333337","2022-09-22T00:00","1977-05-14T00:00","2022-09-22T00:00","1977-05-14T00:00","0.0","0.0",,,"bamba","little queen","0.0","0.0"
"WekaMatchingRule","spotify_22732","deezer_23609",,"0","kloke","krogo","kloke","krogo","0.0","0.0","museum","museum","museum","museum","1.0","1.0","2022-09-14T00:00","2022-09-15T00:00","2022-09-14T00:00","2022-09-15T00:00","1.0","1.0",,,"museum  flow state","museum","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","deezer_323","spotify_25692","5.059276281875224E-4",,"delta goodrem","various artists","delta goodrem","various artists","0.0","0.0","butterfly","buttons","butterfly","buttons","0.4444444444444444","0.4444444444444444","2004-02-23T00:00","2007-01-01T00:00","2004-02-23T00:00","2007-01-01T00:00","0.0","0.0",,,"innocent eyes","pop princess","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","deezer_8366","spotify_27575","5.707656065195597E-4",,"all about eve","between you & me","all about eve","between you & me","0.0","0.0","december","deadbeat","december","deadbeat","0.375","0.375","2015-09-25T00:00","2021-11-19T00:00","2015-09-25T00:00","2021-11-19T00:00","0.0","0.0",,,"scarlet  other stories","armageddon","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","deezer_17846","spotify_960","5.096697339046744E-4",,"the four seasons","frankie valli & the four seasons","the four seasons","frankie valli & the four seasons","0.0","0.0","december, 1963 (oh what a night!)","december, 1963 (oh what a night!)","december 1963 ","december 1963 ","1.0","1.0","2003-01-14T00:00","1975-01-01T00:00","2003-01-14T00:00","1975-01-01T00:00","0.0","0.0",,,"the very best of frankie valli  the 4 seasons","who loves you","0.15555555555555556","0.15555555555555556"
"WekaMatchingRule","deezer_12166","spotify_20235","3.5462424921122213E-4",,"aesop rock","symphony of noises","aesop rock","symphony of noises","0.0","0.0","no regrets","noise recovery","no regrets","noise recovery","0.4285714285714286","0.4285714285714286","2001-09-18T00:00","2021-10-11T00:00","2001-09-18T00:00","2021-10-11T00:00","0.0","0.0",,,"labor days","noise recovery","0.0714285714285714","0.0714285714285714"
"WekaMatchingRule","spotify_20090","deezer_11979",,"0","arx","deus","arx","deus","0.0","0.0","soothing eq pink noise","roses","soothing eq pink noise","roses","0.13636363636363635","0.13636363636363635","2022-06-06T00:00","1996-09-16T00:00","2022-06-06T00:00","1996-09-16T00:00","0.0","0.0",,,"pink noise for relaxation","in a bar under the sea","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","deezer_3318","spotify_6916","5.577585858649333E-4",,"ed harcourt","whereisalex","ed harcourt","whereisalex","0.0","0.0","shadowboxing","shine","shadowboxing","shine","0.33333333333333337","0.33333333333333337","2006-06-05T00:00","2021-02-12T00:00","2006-06-05T00:00","2021-02-12T00:00","0.0","0.0",,,"the beautiful lie","shine","0.17647058823529416","0.17647058823529416"
"WekaMatchingRule","spotify_42775","deezer_19477",,"1","john fogerty","john fogerty","john fogerty","john fogerty","1.0","1.0","rock and roll girls","rock and roll girls","rock and roll girls","rock and roll girls","1.0","1.0","2010-06-29T00:00","2010-06-29T00:00","2010-06-29T00:00","2010-06-29T00:00","1.0","1.0",,,"centerfield  25th anniversary","centerfield  25th anniversary","1.0","1.0"
"WekaMatchingRule","deezer_11598","spotify_27590","5.14835380809735E-4",,"jefferson airplane","super american","jefferson airplane","super american","0.0","0.0","today","together","today","together","0.25","0.25","2002-01-21T00:00","2021-10-22T00:00","2002-01-21T00:00","2021-10-22T00:00","0.0","0.0",,,"surrealistic pillow","sup","0.1578947368421053","0.1578947368421053"
"WekaMatchingRule","deezer_11482","spotify_27832","4.20797874624012E-4",,"strapping young lad","bebe black","strapping young lad","bebe black","0.0","0.0","detox","deathwish","detox","deathwish","0.33333333333333337","0.33333333333333337","1997-07-13T00:00","2013-01-20T00:00","1997-07-13T00:00","2013-01-20T00:00","0.0","0.0",,,"city","deathwish","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","deezer_4731","spotify_609","9.498887934747668E-4",,"""destinys child""","måneskin","""destinys child""","måneskin","0.0","0.0","survivor","supermodel","survivor","supermodel","0.30000000000000004","0.30000000000000004","2001-01-01T00:00","2022-05-13T00:00","2001-01-01T00:00","2022-05-13T00:00","0.0","0.0",,,"survivor","supermodel","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","deezer_1830","spotify_37656","6.17299600854238E-4",,"sugababes","cktrl","sugababes","cktrl","0.0","0.0","maya","mazes","maya","mazes","0.4","0.4","2003-10-27T00:00","2021-04-22T00:00","2003-10-27T00:00","2021-04-22T00:00","0.0","0.0",,,"three","mazes","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","spotify_23107","deezer_1325",,"0","hoffy beats","balligomingo","hoffy beats","balligomingo","0.0","0.0","flora","falling","flora","falling","0.2857142857142857","0.2857142857142857","2021-10-01T00:00","2010-02-10T00:00","2021-10-01T00:00","2010-02-10T00:00","0.0","0.0",,,"flora","beneath the surface","0.10526315789473684","0.10526315789473684"
"WekaMatchingRule","deezer_2305","spotify_27659","4.6310782065003174E-4",,"sum 41","mighty oaks","sum 41","mighty oaks","0.0","0.0","pieces","picture","pieces","picture","0.2857142857142857","0.2857142857142857","2004-10-04T00:00","2013-07-05T00:00","2004-10-04T00:00","2013-07-05T00:00","0.0","0.0",,,"chuck intl","just one day ep","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","deezer_6295","spotify_21683","5.346769456405241E-4",,"freedom call","little dragon","freedom call","little dragon","0.0","0.0","starchild","stay","starchild","stay","0.33333333333333337","0.33333333333333337","2006-09-01T00:00","2022-09-16T00:00","2006-09-01T00:00","2022-09-16T00:00","0.0","0.0",,,"the circle of life","opening the door","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","deezer_4109","spotify_36446","5.346769456405241E-4",,"shawn colvin","lostboycrow","shawn colvin","lostboycrow","0.0","0.0","polaroids","powers","polaroids","powers","0.4444444444444444","0.4444444444444444","2009-06-19T00:00","2015-09-08T00:00","2009-06-19T00:00","2015-09-08T00:00","0.0","0.0",,,"live","powers","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","deezer_10343","spotify_17092","4.8251832021067723E-4",,"ronan keating","calvin harris","ronan keating","calvin harris","0.0","0.0","superman","summer","superman","summer","0.375","0.375","2006-10-06T00:00","2014-10-31T00:00","2006-10-06T00:00","2014-10-31T00:00","0.0","0.0",,,"bring you home","motion","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","spotify_42139","deezer_4643",,"0","various artists","fairground attraction","various artists","fairground attraction","0.0","0.0","perfect","perfect","perfect","perfect","1.0","1.0","2007-12-10T00:00","2010-02-26T00:00","2007-12-10T00:00","2010-02-26T00:00","0.0","0.0",,,"the best of the 80s","80s 100 hits","0.21052631578947367","0.21052631578947367"
"WekaMatchingRule","spotify_17681","deezer_5177",,"0","maisie peters","ocean colour scene","maisie peters","ocean colour scene","0.0","0.0","i'll be there for you - recorded at metropolis studios, london","the circle","ill be there for you  recorded at metropolis studios london","the circle","0.11290322580645162","0.11290322580645162","2018-06-13T00:00","2011-03-07T00:00","2018-06-13T00:00","2011-03-07T00:00","0.0","0.0",,,"spotify singles","moseley shoals deluxe edition","0.1724137931034483","0.1724137931034483"
"WekaMatchingRule","spotify_31917","deezer_13417",,"0","new york dolls","primal scream","new york dolls","primal scream","0.0","0.0","pills","pills","pills","pills","1.0","1.0","1973-01-01T00:00","1999-12-02T00:00","1973-01-01T00:00","1999-12-02T00:00","0.0","0.0",,,"new york dolls","xtrmntr expanded edition","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","spotify_5872","deezer_11979",,"0","kelly rowland","deus","kelly rowland","deus","0.0","0.0","motivation","roses","motivation","roses","0.09999999999999998","0.09999999999999998","2011-01-01T00:00","1996-09-16T00:00","2011-01-01T00:00","1996-09-16T00:00","0.0","0.0",,,"motivation","in a bar under the sea","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","deezer_24509","spotify_34579","3.631258080970099E-4",,"waikiki serenaders","""blakes 7""","waikiki serenaders","""blakes 7""","0.0","0.0","hawaii tattoo","hard target","hawaii tattoo","hard target","0.3846153846153846","0.3846153846153846","2014-03-17T00:00","2009-10-18T00:00","2014-03-17T00:00","2009-10-18T00:00","0.0","0.0",,,"hawaii  20 favourite songs","rebel","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","spotify_40627","deezer_17476",,"0","shania twain","shania twain","shania twain","shania twain","1.0","1.0","love gets me every time","love gets me every time","love gets me every time","love gets me every time","1.0","1.0","1997-11-04T00:00","2004-11-09T00:00","1997-11-04T00:00","2004-11-09T00:00","0.0","0.0",,,"come on over","greatest hits","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","deezer_1043","spotify_17128","5.346769456405241E-4",,"tubeway army","blitzen trapper","tubeway army","blitzen trapper","0.0","0.0","replicas","requiem","replicas","requiem","0.375","0.375","2008-02-24T00:00","2020-09-25T00:00","2008-02-24T00:00","2020-09-25T00:00","0.0","0.0",,,"replicas redux","holy smokes future jokes","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","deezer_24","spotify_16338","6.17299600854238E-4",,"kris kristofferson","janis joplin","kris kristofferson","janis joplin","0.0","0.0","me and bobby mcgee","me and bobby mcgee","me and bobby mcgee","me and bobby mcgee","1.0","1.0","2007-08-07T00:00","1971-01-11T00:00","2007-08-07T00:00","1971-01-11T00:00","0.0","0.0",,,"16 biggest hits","pearl legacy edition","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","deezer_23587","spotify_18188","7.04847687846294E-4",,"ruth b.","burna boy","ruth b.","burna boy","0.0","0.0","dandelions","dangote","dandelions","dangote","0.4","0.4","2017-05-05T00:00","2019-07-25T00:00","2017-05-05T00:00","2019-07-25T00:00","0.0","0.0",,,"safe haven","african giant","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","spotify_37933","deezer_14290",,"1","lil baby","lil baby","lil baby","lil baby","1.0","1.0","global","global","global","global","1.0","1.0","2018-11-30T00:00","2018-11-30T00:00","2018-11-30T00:00","2018-11-30T00:00","1.0","1.0",,,"street gossip","street gossip","1.0","1.0"
"WekaMatchingRule","spotify_285","deezer_9786",,"0","the verve","the verve","the verve","the verve","1.0","1.0","bitter sweet symphony","bitter sweet symphony","bitter sweet symphony","bitter sweet symphony","1.0","1.0","1997-09-29T00:00","1997-09-29T00:00","1997-09-29T00:00","1997-09-29T00:00","1.0","1.0",,,"urban hymns remastered 2016","urban hymns","0.40740740740740744","0.40740740740740744"
"WekaMatchingRule","deezer_1205","spotify_21594","6.565066761159302E-4",,"justin guarini","aquilo","justin guarini","aquilo","0.0","0.0","sorry","sorry","sorry","sorry","1.0","1.0","2002-01-26T00:00","2017-01-27T00:00","2002-01-26T00:00","2017-01-27T00:00","0.0","0.0",,,"justin guarini","silhouettes","0.2142857142857143","0.2142857142857143"
"WekaMatchingRule","deezer_15512","spotify_32206","0.001570162445911259",,"stan ridgway","blink-182","stan ridgway","blink-182","0.0","0.0","camouflage","carousel","camouflage","carousel","0.4","0.4","1993-01-12T00:00","1995-01-01T00:00","1993-01-12T00:00","1995-01-01T00:00","0.0","0.0",,,"the big heat","cheshire cat","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","deezer_20","spotify_12600","4.4676496194625214E-4",,"great lake swimmers","gesaffelstein","great lake swimmers","gesaffelstein","0.0","0.0","long into the evening","lost in the fire (feat. the weeknd)","long into the evening","lost in the fire ","0.34285714285714286","0.34285714285714286","2008-02-05T00:00","2019-03-08T00:00","2008-02-05T00:00","2019-03-08T00:00","0.0","0.0",,,"bodies and minds","hyperion","0.125","0.125"
"WekaMatchingRule","spotify_206","deezer_20283",,"1","ac/dc","ac/dc","ac/dc","ac/dc","1.0","1.0","back in black","back in black","back in black","back in black","1.0","1.0","1980-07-25T00:00","1980-07-25T00:00","1980-07-25T00:00","1980-07-25T00:00","1.0","1.0",,,"back in black","back in black","1.0","1.0"
"WekaMatchingRule","deezer_1529","spotify_25876","2.6062034924706533E-4",,"colbie caillat","la roux","colbie caillat","la roux","0.0","0.0","bubbly","bulletproof","bubbly","bulletproof","0.18181818181818177","0.18181818181818177","2007-09-17T00:00","2009-01-01T00:00","2007-09-17T00:00","2009-01-01T00:00","0.0","0.0",,,"bubbly","la roux","0.0","0.0"
"WekaMatchingRule","spotify_39061","deezer_10935",,"0","brad paisley","incubus","brad paisley","incubus","0.0","0.0","we danced","are you in?","we danced","are you in","0.18181818181818177","0.18181818181818177","2010-11-02T00:00","2012-10-30T00:00","2010-11-02T00:00","2012-10-30T00:00","0.0","0.0",,,"hits alive","the essential incubus","0.23809523809523814","0.23809523809523814"
"WekaMatchingRule","deezer_13329","spotify_36582","6.692619934573118E-4",,"uncle tupelo","shirley bassey","uncle tupelo","shirley bassey","0.0","0.0","moonshiner","moonraker","moonshiner","moonraker","0.6","0.6","2003-04-03T00:00","1994-01-01T00:00","2003-04-03T00:00","1994-01-01T00:00","0.0","0.0",,,"march 1620 1992","bassey  the emiua years 19591979","0.21875","0.21875"
"WekaMatchingRule","spotify_33219","deezer_9116",,"0","bacchanal party","alabama","bacchanal party","alabama","0.0","0.0","thrift store metaphor","of course i'm alright","thrift store metaphor","of course im alright","0.09523809523809523","0.09523809523809523","2013-04-26T00:00","1997-04-05T00:00","2013-04-26T00:00","1997-04-05T00:00","0.0","0.0",,,"bacchanal party","dancin on the boulevard","0.21739130434782605","0.21739130434782605"
"WekaMatchingRule","deezer_17597","spotify_5536","4.6310782065003174E-4",,"702","jodeci","702","jodeci","0.0","0.0","steelo","stay","steelo","stay","0.33333333333333337","0.33333333333333337","2008-03-20T00:00","1991-05-28T00:00","2008-03-20T00:00","1991-05-28T00:00","0.0","0.0",,,"no doubt","forever my lady","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","deezer_16458","spotify_38962","6.377119920995943E-4",,"disturbed","maroon 5","disturbed","maroon 5","0.0","0.0","stricken","stutter","stricken","stutter","0.375","0.375","2005-09-19T00:00","2010-01-01T00:00","2005-09-19T00:00","2010-01-01T00:00","0.0","0.0",,,"ten thousand fists","hands all over revised international standard version","0.2075471698113207","0.2075471698113207"
"WekaMatchingRule","spotify_12101","deezer_20541",,"1","james arthur","james arthur","james arthur","james arthur","1.0","1.0","train wreck","train wreck","train wreck","train wreck","1.0","1.0","2016-10-28T00:00","2016-10-28T00:00","2016-10-28T00:00","2016-10-28T00:00","1.0","1.0",,,"back from the edge","back from the edge","1.0","1.0"
